상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220801172553,피아노,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,층동,인천광역시 부평구 광장로 16,403825,21404,,,,126.72335370452,37.4895656909419
MA010120220801175273,경영매표소,,N1,시설관리·임대,N105,여행사·보조,N10599,기타 여행 보조/예약 서비스업,N75290,기타 여행 보조 및 예약 서비스업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,62,인천광역시 부평구 부평동 546-62,282372008007,인천광역시 부평구 경원대로,1373,,2.82371010010546E+024,북인천우체국앞,인천광역시 부평구 경원대로 1373,403011,21389,,,,126.721548492813,37.4915436605623
MA010120220801177884,오월의신부,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,민자역사,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA010120220801167232,세계사진관,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010451E+018,1,대지,451,107,인천광역시 부평구 부평동 451-107,282372008008,인천광역시 부평구 부평대로,117,,2.82371010010451E+024,,인천광역시 부평구 부평대로 117,403819,21379,,,,126.721271857145,37.5020847529665
MA010120220801177904,힐링모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.8237101001018E+018,1,대지,180,18,인천광역시 부평구 부평동 180-18,282374262093,인천광역시 부평구 광장로24번길,65,,2.8237101001018E+024,,인천광역시 부평구 광장로24번길 65,403819,21404,,,,126.728123963994,37.4899641969218
MA010120220801177923,주주창고,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,68,인천광역시 부평구 부평동 546-68,282373154027,인천광역시 부평구 부평문화로,50,,2.82371010010546E+024,,인천광역시 부평구 부평문화로 50,403859,21389,,,,126.721653410046,37.4937423587011
MA010120220801172720,좋은예감,,G2,소매,G217,시계·귀금속 소매,G21701,시계/귀금속 소매업,G47830,시계 및 귀금속 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,42,인천광역시 부평구 부평동 549-42,282372008007,인천광역시 부평구 경원대로,1385,,2.82371010010549E+024,대용빌딩,인천광역시 부평구 경원대로 1385,403825,21389,,,,126.722622277292,37.4916633171321
MA010120220801165815,일양메디칼,,G2,소매,G215,의약·화장품 소매,G21502,의료기기 소매업,G47812,의료용 기구 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,183,인천광역시 부평구 부평동 341-183,282373154027,인천광역시 부평구 부평문화로,24,,2.82371010010341E+024,,인천광역시 부평구 부평문화로 24,403819,21389,,4,,126.719678739724,37.492611434243
MA010120220801172812,동아일보부평센터,,M1,과학·기술,M105,광고,M10501,광고 대행업,G47992,계약배달 판매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,172,인천광역시 부평구 부평동 341-172,282374262024,인천광역시 부평구 경원대로1347번길,9,,2.82371010010341E+024,,인천광역시 부평구 경원대로1347번길 9,403819,21389,,1,,126.718924668201,37.4916635878679
MA010120220801176977,구월산방,,G2,소매,G206,음료 소매,G20603,생수/음료 소매업,G47221,음료 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,36,인천광역시 부평구 부평동 549-36,282372008008,인천광역시 부평구 부평대로,9,,2.82371010010549E+024,문화드림빌,인천광역시 부평구 부평대로 9,403825,21389,,,,126.722575414108,37.4921046993499
MA010120220801177043,코코,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,민자역사,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA010120220801167635,한양여인숙,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,68,인천광역시 부평구 부평동 534-68,282374262095,인천광역시 부평구 광장로4번길,35,,2.82371010010534E+024,,인천광역시 부평구 광장로4번길 35,403859,21404,,,,126.720794072866,37.490685925581
MA010120220801173083,부평의류수선,,S2,수리·개인,S206,기타 가정용품 수리,S20601,의류/이불 수선업,S95391,의복 및 기타 가정용 직물제품 수리업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,65,인천광역시 부평구 부평동 341-65,282374262024,인천광역시 부평구 경원대로1347번길,38,,2.82371010010341E+024,,인천광역시 부평구 경원대로1347번길 38,403819,21389,,1,,126.719927374825,37.4926480641177
MA010120220801174353,정보석,,G2,소매,G217,시계·귀금속 소매,G21701,시계/귀금속 소매업,G47830,시계 및 귀금속 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,27,인천광역시 부평구 부평동 534-27,282372008007,인천광역시 부평구 경원대로,1382,,2.82371010010534E+024,,인천광역시 부평구 경원대로 1382,403735,21404,,1,,126.722308033556,37.4910228655935
MA010120220801152159,도원정보산업주,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010038E+018,1,대지,38,133,인천광역시 부평구 부평동 38-133,282372008008,인천광역시 부평구 부평대로,139,,2.82371010010038E+024,,인천광역시 부평구 부평대로 139,403818,21366,,,,126.721174682857,37.5038865294041
MA010120220801168943,스튜디오포즈,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010542E+018,1,대지,542,77,인천광역시 부평구 부평동 542-77,282373154027,인천광역시 부평구 부평문화로,49,,2.82371010010542E+024,,인천광역시 부평구 부평문화로 49,403859,21388,,,,126.72166301267,37.4942018935008
MA010120220801177125,동아보리밥,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010251E+018,1,대지,251,5,인천광역시 부평구 부평동 251-5,282374262028,인천광역시 부평구 경원대로1367번길,43,,2.82371010010251E+024,,인천광역시 부평구 경원대로1367번길 43,403819,21389,,,,126.720670899233,37.4933976580851
MA010120220801167703,프로스펙스인천상설할인점,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010543E+018,1,대지,543,6,인천광역시 부평구 부평동 543-6,282372008008,인천광역시 부평구 부평대로,51,,2.82371010010543E+024,,인천광역시 부평구 부평대로 51,403859,21388,,1,,126.722176303133,37.4960591701564
MA010120220801167800,제일슈퍼,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010464E+018,1,대지,464,70,인천광역시 부평구 부평동 464-70,282374262424,인천광역시 부평구 부흥로267번길,52,,2.82371010010464E+024,,인천광역시 부평구 부흥로267번길 52,403819,21379,,,,126.721275641802,37.5010666283959
MA010120220801174518,임팩트스크린,,R1,예술·스포츠,R103,스포츠 서비스,R10311,골프 연습장,R91136,골프 연습장 운영업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,26,인천광역시 부평구 부평동 529-26,282374262379,인천광역시 부평구 부평대로63번길,10,19,2.82371010010529E+024,,인천광역시 부평구 부평대로63번길 10-19,403825,21388,,,,126.72104095532,37.4972728498628
MA010120220801175979,김혜정헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,68,인천광역시 부평구 부평동 546-68,282373154027,인천광역시 부평구 부평문화로,50,,2.82371010010546E+024,외,인천광역시 부평구 부평문화로 50,403859,21389,,,,126.721653410046,37.4937423587011
MA010120220801169083,함부르크,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010549E+018,1,대지,549,65,인천광역시 부평구 부평동 549-65,282374262030,인천광역시 부평구 경원대로1377번길,8,,2.82371010010549E+024,,인천광역시 부평구 경원대로1377번길 8,403825,21389,,,,126.722305431778,37.4917256431241
MA010120220801173436,SAGAWARENTERPRISE,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,155,인천광역시 부평구 부평동 534-155,282374262023,인천광역시 부평구 경원대로1344번길,47,,2.82371010010534E+024,,인천광역시 부평구 경원대로1344번길 47,403859,21404,,1,,126.720410258565,37.490513826983
MA010120220801174656,지연헤어샵,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010341E+018,1,대지,341,58,인천광역시 부평구 부평동 341-58,282374262027,인천광역시 부평구 경원대로1363번길,29,10,2.82371010010341E+024,,인천광역시 부평구 경원대로1363번길 29-10,403819,21389,,,,126.720300227142,37.4927300378443
MA010120220801170667,오리사냥,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56113,한식 육류 요리 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,3,인천광역시 부평구 부평동 546-3,282374262030,인천광역시 부평구 경원대로1377번길,41,,2.82371010010546E+024,,인천광역시 부평구 경원대로1377번길 41,403859,21389,,,,126.722096754441,37.4931126993829
MA010120220801173511,홍지니헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010251E+018,1,대지,251,3,인천광역시 부평구 부평동 251-3,282374262028,인천광역시 부평구 경원대로1367번길,47,,2.82371010010251E+024,,인천광역시 부평구 경원대로1367번길 47,403819,21389,,2,,126.720704386564,37.4935148678203
MA010120220801127801,에스엘,,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사,인천광역시 부평구 광장로 16,403825,21404,,1,,126.72335370452,37.4895656909419
MA010120220801139717,고망고,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010182E+018,1,대지,182,79,인천광역시 부평구 부평동 182-79,282374262094,인천광역시 부평구 광장로30번길,37,,2.82371010010182E+024,,인천광역시 부평구 광장로30번길 37,403819,21404,,1,,126.726719230283,37.490681759868
MA010120220801145060,이화여인숙,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010182E+018,1,대지,182,8,인천광역시 부평구 부평동 182-8,282374262033,인천광역시 부평구 경원대로1418번길,5,,2.8237101001018E+024,이화여인숙,인천광역시 부평구 경원대로1418번길 5,403819,21404,,,,126.726526182792,37.4909065643735
MA010120220801142885,1701호,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,3,인천광역시 부평구 부평동 534-3,282374262095,인천광역시 부평구 광장로4번길,14,,2.82371010010534E+024,더시티뷰부평,인천광역시 부평구 광장로4번길 14,403859,21404,,17,,126.722014673625,37.4908509847871
MA010120220801130574,포토마리오,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73303,사진 처리업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010954E+018,1,대지,954,,인천광역시 부평구 부평동 954,282372008008,인천광역시 부평구 부평대로,153,,2.82371010010047E+024,부평구청역대명벨리온,인천광역시 부평구 부평대로 153,403011,21366,,27,,126.720695659653,37.5049666009408
